Order Date,Sales,Quantity,Discount,Profit,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Region_Central,Region_East,Region_South,Region_West,Category_Furniture,Category_Office Supplies,Category_Technology,Sub-Category_Accessories,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables,Discount_Bin
6/12/2017,19.44,0.15384615384615385,0.0,0.8371974695352129,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
3/19/2016,31.086,0.15384615384615385,0.875,0.8160637134733179,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
11/14/2016,13.98,0.07692307692307693,0.0,0.8333885669214864,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Low
11/14/2016,23.65,0.0,0.0,0.8349598587876497,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
8/7/2017,11.952,0.15384615384615385,0.25,0.8335775775961596,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
8/7/2017,31.128,0.15384615384615385,0.25,0.8388441406585375,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
8/7/2017,55.76,0.23076923076923078,0.0,0.8361252839818585,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
8/7/2017,24.56,0.07692307692307693,0.0,0.8387528698788776,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
8/7/2017,51.75,0.0,0.0,0.8415527311304166,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Low
8/7/2017,207.184,0.0,0.25,0.8488466586913724,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Medium
8/21/2015,3.488,0.07692307692307693,0.25,0.8301455712682397,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Medium
8/21/2015,21.728,0.23076923076923078,0.25,0.833309812473706,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
8/21/2015,99.588,0.07692307692307693,0.875,0.7722804594956382,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
8/21/2015,49.568,0.07692307692307693,0.25,0.8415281203654852,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Medium
11/2/2015,29.372,0.4615384615384616,1.0,0.7975907326828637,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
11/2/2015,344.704,0.07692307692307693,0.25,0.8579042639837838,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Medium
11/30/2014,47.992,0.4615384615384616,0.25,0.8331670700371038,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Medium
11/30/2014,102.24,0.23076923076923078,0.25,0.818953720440977,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
5/10/2014,39.96,0.07692307692307693,0.0,0.8441233606857373,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
5/10/2014,41.04,0.38461538461538464,0.0,0.8384277265158981,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Low
5/10/2014,256.784,0.0,0.25,0.8532062799077925,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Medium
10/17/2016,120.98,0.0,0.0,0.839142985661276,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Low
10/17/2016,315.98,0.0,0.0,0.9350635122978936,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
10/30/2016,28.752,0.15384615384615385,0.25,0.8377121861046355,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
10/30/2016,114.95,0.3076923076923077,0.0,0.8532681584024772,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
12/1/2016,23.04,0.5384615384615385,0.0,0.8354963734631543,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
4/21/2016,15.48,0.15384615384615385,0.0,0.8337927459981312,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
4/21/2016,51.84,0.5384615384615385,0.0,0.8481330871413041,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
8/3/2017,39.816,0.15384615384615385,0.25,0.8358855751314267,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
8/3/2017,16.06,0.0,0.0,0.833572233544346,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Low
12/11/2017,7.28,0.0,0.0,0.8330932377423096,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Low
12/11/2017,5.4,0.15384615384615385,0.0,0.8324587019059068,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
3/14/2015,19.44,0.15384615384615385,0.0,0.8371974695352129,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
12/8/2014,39.88,0.07692307692307693,0.0,0.8384879174152733,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Low
12/8/2014,79.44,0.15384615384615385,0.0,0.850745484680537,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Low
9/30/2017,20.664,0.4615384615384616,0.25,0.8355400399917897,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Medium
11/21/2016,32.4,0.3076923076923077,0.0,0.8415717165776494,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
11/24/2017,13.762,0.0,1.0,0.8132175839837078,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,High
11/14/2017,15.28,0.07692307692307693,0.0,0.8359008338056841,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Low
8/16/2015,44.688,0.4615384615384616,0.25,0.8329928258213894,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Medium
8/16/2015,301.47,0.15384615384615385,0.625,0.6864876142106493,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,High
10/13/2017,11.07,0.15384615384615385,0.0,0.8342945946533182,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Low
10/13/2017,25.92,0.23076923076923078,0.0,0.8393845930564312,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
11/4/2017,7.536,0.38461538461538464,1.0,0.8213627627454052,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
11/4/2017,1.408,0.07692307692307693,1.0,0.8290025067118829,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
11/4/2017,4.144,0.23076923076923078,1.0,0.826119531391347,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
11/4/2017,52.752,0.15384615384615385,0.25,0.8218264295567129,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Medium
3/19/2017,381.36,0.4615384615384616,0.0,0.9057205894854795,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
11/3/2014,6.72,0.23076923076923078,0.0,0.832998732404973,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
7/23/2017,15.192,0.15384615384615385,0.25,0.8345084973588077,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
7/23/2017,58.32,0.6153846153846154,0.0,0.8503202106625224,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
9/2/2016,94.68,0.6153846153846154,0.0,0.8526060585093511,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Low
9/2/2016,23.67,0.15384615384615385,0.0,0.8313018553211883,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Low
9/2/2016,18.69,0.4615384615384616,0.0,0.8343159005441018,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
9/2/2016,7.312,0.0,0.25,0.8324356381033424,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
2/11/2017,147.568,0.07692307692307693,0.25,0.8280419837148458,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Medium
10/27/2017,56.784,0.4615384615384616,0.25,0.8451101820430155,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Medium
10/27/2017,5.607,0.15384615384615385,0.875,0.8278762477921506,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
10/27/2017,6.576,0.15384615384615385,0.25,0.8310406999470304,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
7/9/2014,14.304,0.38461538461538464,0.25,0.8339049710862185,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
7/9/2014,119.833,0.0,0.1875,0.8355927070287429,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Low
7/9/2014,5.56,0.07692307692307693,0.0,0.8321999372917709,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
7/9/2014,32.4,0.3076923076923077,0.0,0.8415717165776494,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
5/22/2017,9.84,0.15384615384615385,0.0,0.8326426497946512,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
5/22/2017,2.78,0.0,0.0,0.8311443464256273,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
11/10/2016,3.64,0.0,0.25,0.831595918803883,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
12/2/2016,115.84,0.5384615384615385,0.0,0.8689197611011952,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
3/2/2017,107.648,0.07692307692307693,0.25,0.8542905598941989,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
9/23/2017,199.95,0.3076923076923077,0.0,0.8756273899250137,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
9/23/2017,12.96,0.07692307692307693,0.0,0.8350103460139947,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
2/11/2014,60.89,0.0,0.0,0.8413400238049381,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Low
2/11/2014,14.94,0.15384615384615385,0.0,0.8354685281405462,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Low
2/11/2014,9.64,0.07692307692307693,0.0,0.8337542125718959,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
2/11/2014,332.94,0.15384615384615385,0.0,0.8680939644630398,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Low
2/11/2014,51.9,0.15384615384615385,0.0,0.847788395799322,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
2/11/2014,64.96,0.07692307692307693,0.0,0.8324632021600656,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Low
11/11/2017,25.5,0.15384615384615385,0.0,0.8352980810142784,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Low
9/2/2017,215.976,0.15384615384615385,0.25,0.8287377651976922,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Medium
10/9/2015,389.97,0.15384615384615385,0.0,0.8553152818294714,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Low
10/9/2015,269.91,0.3076923076923077,0.125,0.8685943364723308,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
11/24/2017,11.673,0.15384615384615385,0.875,0.8251640711802386,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
11/24/2017,64.848,0.4615384615384616,0.25,0.8477356584458976,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Medium
2/8/2014,14.56,0.07692307692307693,0.0,0.8345265686919145,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Low
9/25/2015,102.582,0.0,0.125,0.835444901806212,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Low
9/25/2015,20.04,0.15384615384615385,0.0,0.8373999809723628,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
8/21/2017,32.088,0.4615384615384616,0.25,0.8385332012227471,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
5/12/2016,10.02,0.15384615384615385,0.0,0.8337362115552603,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Low
10/10/2014,255.85,0.4615384615384616,0.0,0.9097941632969254,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
5/26/2016,184.704,0.38461538461538464,0.25,0.8403768990984654,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Medium
5/26/2016,47.92,0.07692307692307693,0.25,0.8390600122252215,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
12/1/2017,15.936,0.23076923076923078,0.25,0.8342779296496361,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Medium
12/1/2017,8.001,0.4615384615384616,0.875,0.826697884367235,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
12/1/2017,398.972,0.07692307692307693,0.375,0.8105973109996969,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Medium
9/20/2016,163.88,0.07692307692307693,0.0,0.8594447572355473,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Low
9/11/2017,67.9,0.3076923076923077,0.0,0.8449595641616352,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
12/30/2016,72.224,0.23076923076923078,0.25,0.8484109778356153,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Medium
9/2/2017,11.696,0.07692307692307693,0.25,0.8334117713569932,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Medium
11/18/2014,392.94,0.15384615384615385,0.0,0.8610292685983022,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Low
11/21/2015,18.176,0.0,0.25,0.8339910384470072,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Medium
6/19/2017,6.888,0.15384615384615385,1.0,0.8228866613099578,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
6/19/2017,457.485,0.15384615384615385,0.375,0.7708941702652877,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Medium
4/23/2014,48.91,0.0,0.0,0.8468002384290906,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
9/23/2014,9.84,0.15384615384615385,0.0,0.8326426497946512,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
9/23/2014,34.5,0.15384615384615385,0.0,0.8415527311304166,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
3/2/2017,0.556,0.0,1.0,0.8299714676854678,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
11/17/2017,43.8,0.38461538461538464,0.0,0.8451114477394976,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
5/28/2017,13.872,0.15384615384615385,0.25,0.8341720330439598,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Medium
5/28/2017,115.96,0.23076923076923078,0.625,0.7849742701484288,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,High
4/18/2015,41.424,0.07692307692307693,0.25,0.8364616779802352,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
4/18/2015,244.768,0.23076923076923078,0.25,0.8478473210022149,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Medium
4/18/2015,74.352,0.15384615384615385,0.25,0.8352107479570076,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
4/18/2015,4.312,0.07692307692307693,1.0,0.8257848249882799,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
4/18/2015,56.686,0.0,0.375,0.8164005293705219,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Medium
4/18/2015,97.968,0.07692307692307693,0.25,0.8349415765051292,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Medium
4/18/2015,7.872,0.15384615384615385,0.25,0.831258821640794,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
4/18/2015,15.552,0.15384615384615385,0.25,0.8344635651336901,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Medium
4/18/2015,1.476,0.0,1.0,0.8290273987426992,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
9/19/2015,8.4,0.3076923076923077,0.0,0.8321718107032778,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
3/25/2014,6.56,0.07692307692307693,0.0,0.8319737995202868,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
3/25/2014,14.88,0.07692307692307693,0.0,0.8332518717014102,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
3/25/2014,45.48,0.23076923076923078,0.0,0.8418290748623607,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
3/25/2014,25.44,0.38461538461538464,0.0,0.8376126179813701,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
8/26/2016,146.688,0.5384615384615385,0.25,0.8628691693845739,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
3/6/2017,4.928,0.07692307692307693,0.25,0.8318489174673778,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Medium
3/6/2017,63.488,0.23076923076923078,0.25,0.8339842880657689,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
11/11/2015,418.32,0.4615384615384616,0.0,0.912997500460397,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Low
11/11/2015,123.858,0.07692307692307693,0.125,0.8635377383930534,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
4/5/2016,118.782,0.15384615384615385,0.5,0.8111473264376782,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,High
2/21/2017,47.904,0.0,0.25,0.8285308238228547,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
7/20/2017,13.36,0.07692307692307693,0.0,0.8351453536387613,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
7/20/2017,163.764,0.07692307692307693,0.125,0.8485487981192311,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Low
7/20/2017,183.92,0.23076923076923078,0.0,0.8526215281330224,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Low
11/4/2016,11.376,0.15384615384615385,0.75,0.8266364980878489,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,High
11/4/2016,66.112,0.23076923076923078,0.75,0.77136437650842,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,High
9/23/2017,211.04,0.5384615384615385,0.0,0.8988982041806094,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
9/23/2017,72.96,0.15384615384615385,0.25,0.8473095406302281,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
9/7/2017,80.96,0.23076923076923078,0.0,0.8551152314688146,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Low
9/7/2017,455.712,0.07692307692307693,0.25,0.8546691437753151,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Medium
9/7/2017,25.98,0.0,0.0,0.8357512003549011,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
11/28/2015,45.28,0.23076923076923078,0.0,0.8414614603507568,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
